# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
3.62944216893627e-06  	2.077000000000000e+02	207	5.899999999999750e-01	0.000000000000000e+00
3.63945989844053e-06  	2.083100000000000e+02	208	6.100000000000136e-01	1.000000000000000e+00
3.64944751661026e-06  	2.089100000000000e+02	208	5.999999999999943e-01	0.000000000000000e+00
3.65940828911966e-06  	2.095100000000000e+02	209	5.999999999999943e-01	1.000000000000000e+00
3.66935158478597e-06  	2.101200000000000e+02	210	6.100000000000136e-01	1.000000000000000e+00
3.67928053226229e-06  	2.107300000000000e+02	210	6.099999999999852e-01	0.000000000000000e+00
3.68915046970134e-06  	2.113300000000000e+02	211	6.000000000000227e-01	1.000000000000000e+00
3.69896508801687e-06  	2.119200000000000e+02	211	5.899999999999750e-01	0.000000000000000e+00
3.70873291790956e-06  	2.125100000000000e+02	212	5.900000000000034e-01	1.000000000000000e+00
3.71846422332462e-06  	2.131100000000000e+02	213	6.000000000000227e-01	1.000000000000000e+00
3.72816806688204e-06  	2.136900000000000e+02	213	5.799999999999841e-01	0.000000000000000e+00
3.73784849241579e-06  	2.142900000000000e+02	214	5.999999999999943e-01	1.000000000000000e+00
3.74751433753152e-06  	2.148700000000000e+02	214	5.800000000000125e-01	0.000000000000000e+00
3.75715887517305e-06  	2.154700000000000e+02	215	5.999999999999943e-01	1.000000000000000e+00
3.76674672545446e-06  	2.160700000000000e+02	216	5.999999999999943e-01	1.000000000000000e+00
3.77628610424853e-06  	2.166600000000000e+02	216	5.900000000000034e-01	0.000000000000000e+00
3.7857840525158e-06   	2.172500000000000e+02	217	5.900000000000034e-01	1.000000000000000e+00
3.79525022881918e-06  	2.178500000000000e+02	217	5.999999999999943e-01	0.000000000000000e+00
3.8046941033427e-06   	2.184500000000000e+02	218	5.999999999999943e-01	1.000000000000000e+00
3.81411947135139e-06  	2.190300000000000e+02	219	5.800000000000125e-01	1.000000000000000e+00
3.82353561237231e-06  	2.196400000000000e+02	219	6.099999999999852e-01	0.000000000000000e+00
3.83290679666419e-06  	2.202300000000000e+02	220	5.900000000000034e-01	1.000000000000000e+00
