# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
3.82354735986709e-06  	1.215320000000000e+03	1215	3.539999999999964e+00	3.000000000000000e+00
3.8329176299996e-06   	1.218860000000000e+03	1219	3.539999999999964e+00	4.000000000000000e+00
3.84223795199708e-06  	1.222380000000000e+03	1222	3.520000000000209e+00	3.000000000000000e+00
3.85151511186664e-06  	1.226260000000000e+03	1226	3.879999999999882e+00	4.000000000000000e+00
3.86075926962918e-06  	1.230610000000000e+03	1230	4.349999999999909e+00	4.000000000000000e+00
3.86998125914768e-06  	1.234820000000000e+03	1235	4.210000000000036e+00	5.000000000000000e+00
3.87918206492303e-06  	1.239060000000000e+03	1239	4.240000000000009e+00	4.000000000000000e+00
3.88837143566252e-06  	1.243260000000000e+03	1243	4.200000000000045e+00	4.000000000000000e+00
3.89753277667523e-06  	1.247470000000000e+03	1247	4.210000000000036e+00	4.000000000000000e+00
3.90664374247191e-06  	1.251030000000000e+03	1251	3.559999999999945e+00	4.000000000000000e+00
3.91571428771049e-06  	1.254580000000000e+03	1254	3.549999999999955e+00	3.000000000000000e+00
3.92475241071983e-06  	1.258090000000000e+03	1258	3.509999999999991e+00	4.000000000000000e+00
3.93376848125185e-06  	1.261600000000000e+03	1261	3.509999999999991e+00	3.000000000000000e+00
3.94276513151583e-06  	1.265100000000000e+03	1265	3.500000000000000e+00	4.000000000000000e+00
3.95175168169531e-06  	1.268620000000000e+03	1269	3.519999999999982e+00	4.000000000000000e+00
3.96071307825421e-06  	1.272140000000000e+03	1272	3.520000000000209e+00	3.000000000000000e+00
3.96962706441736e-06  	1.275670000000000e+03	1276	3.529999999999973e+00	4.000000000000000e+00
3.97850315027886e-06  	1.279240000000000e+03	1279	3.569999999999936e+00	3.000000000000000e+00
3.98734979638626e-06  	1.282800000000000e+03	1283	3.559999999999945e+00	4.000000000000000e+00
3.99617854583027e-06  	1.286460000000000e+03	1286	3.660000000000082e+00	3.000000000000000e+00
4.00499189582148e-06  	1.290010000000000e+03	1290	3.549999999999955e+00	4.000000000000000e+00
4.01379877729892e-06  	1.293510000000000e+03	1293	3.500000000000000e+00	3.000000000000000e+00
4.022570247757e-06    	1.297100000000000e+03	1297	3.589999999999918e+00	4.000000000000000e+00
4.03129943645661e-06  	1.300640000000000e+03	1301	3.540000000000191e+00	4.000000000000000e+00
4.03999619228475e-06  	1.304140000000000e+03	1304	3.500000000000000e+00	3.000000000000000e+00
4.04866858304912e-06  	1.307660000000000e+03	1308	3.519999999999982e+00	4.000000000000000e+00
4.05732688763466e-06  	1.311170000000000e+03	1311	3.509999999999991e+00	3.000000000000000e+00
4.06597426691473e-06  	1.314670000000000e+03	1315	3.500000000000000e+00	4.000000000000000e+00
4.07461074744525e-06  	1.318150000000000e+03	1318	3.480000000000018e+00	3.000000000000000e+00
4.0832015936975e-06   	1.321780000000000e+03	1322	3.629999999999882e+00	4.000000000000000e+00
4.09175566472276e-06  	1.325260000000000e+03	1325	3.480000000000018e+00	3.000000000000000e+00
4.10028084199701e-06  	1.328740000000000e+03	1329	3.480000000000018e+00	4.000000000000000e+00
4.10878862403729e-06  	1.332240000000000e+03	1332	3.500000000000000e+00	3.000000000000000e+00
4.11728434578584e-06  	1.335720000000000e+03	1336	3.480000000000018e+00	4.000000000000000e+00
4.12577630536907e-06  	1.339200000000000e+03	1339	3.480000000000018e+00	3.000000000000000e+00
4.13423380569499e-06  	1.342680000000000e+03	1343	3.480000000000018e+00	4.000000000000000e+00
4.14265342331262e-06  	1.346100000000000e+03	1346	3.419999999999845e+00	3.000000000000000e+00
4.15104429748775e-06  	1.349610000000000e+03	1349	3.509999999999991e+00	3.000000000000000e+00
4.15941538532203e-06  	1.353130000000000e+03	1353	3.520000000000209e+00	4.000000000000000e+00
4.16777114684031e-06  	1.357060000000000e+03	1357	3.929999999999836e+00	4.000000000000000e+00
4.17607837888375e-06  	1.360790000000000e+03	1361	3.730000000000018e+00	4.000000000000000e+00
4.18433692595099e-06  	1.364320000000000e+03	1364	3.529999999999973e+00	3.000000000000000e+00
4.19254875857646e-06  	1.367850000000000e+03	1368	3.529999999999973e+00	4.000000000000000e+00
4.2007123109999e-06   	1.371330000000000e+03	1371	3.480000000000018e+00	3.000000000000000e+00
4.20883089470235e-06  	1.374780000000000e+03	1375	3.450000000000045e+00	4.000000000000000e+00
4.21690295749036e-06  	1.378250000000000e+03	1378	3.470000000000027e+00	3.000000000000000e+00
4.22492835313699e-06  	1.381700000000000e+03	1382	3.450000000000045e+00	4.000000000000000e+00
4.23289434096423e-06  	1.385180000000000e+03	1385	3.480000000000018e+00	3.000000000000000e+00
4.24080309525104e-06  	1.388670000000000e+03	1389	3.490000000000009e+00	4.000000000000000e+00
4.24865478407563e-06  	1.392190000000000e+03	1392	3.519999999999982e+00	3.000000000000000e+00
4.25645022046869e-06  	1.395690000000000e+03	1396	3.500000000000000e+00	4.000000000000000e+00
4.26419020024068e-06  	1.399220000000000e+03	1399	3.529999999999973e+00	3.000000000000000e+00
4.27187611946032e-06  	1.402710000000000e+03	1403	3.490000000000009e+00	4.000000000000000e+00
4.27950811530505e-06  	1.406160000000000e+03	1406	3.450000000000045e+00	3.000000000000000e+00
4.28708753504412e-06  	1.409620000000000e+03	1410	3.459999999999809e+00	4.000000000000000e+00
4.29461568609532e-06  	1.413080000000000e+03	1413	3.460000000000036e+00	3.000000000000000e+00
4.30209325342979e-06  	1.416550000000000e+03	1416	3.470000000000027e+00	3.000000000000000e+00
4.30952090840857e-06  	1.420000000000000e+03	1420	3.450000000000045e+00	4.000000000000000e+00
4.31689930914044e-06  	1.423460000000000e+03	1423	3.460000000000036e+00	3.000000000000000e+00
4.32422966236888e-06  	1.426980000000000e+03	1427	3.519999999999982e+00	4.000000000000000e+00
4.33151258619758e-06  	1.430400000000000e+03	1430	3.420000000000073e+00	3.000000000000000e+00
4.33874923426217e-06  	1.433810000000000e+03	1434	3.409999999999854e+00	4.000000000000000e+00
4.34593964697757e-06  	1.437220000000000e+03	1437	3.410000000000082e+00	3.000000000000000e+00
4.35308494169282e-06  	1.440660000000000e+03	1441	3.440000000000055e+00	4.000000000000000e+00
4.36018567777733e-06  	1.444090000000000e+03	1444	3.429999999999836e+00	3.000000000000000e+00
